log_id,hardware_id,timestamp,cpu_utilization_pct,ram_utilization_pct,temperatura_celsius,estimated_power_watts,cumple_sla,hostname,cpu_cores,ram_gb,max_watts,ubicacion_rack,estado
LOG000213,HW046,2026-07-10 11:07:04.779,49.72,44.11,47.71,210.52,True,srv-green-046,16,64,450,Rack-05,activo
LOG000214,HW010,2026-07-10 11:08:04.779,53.78,43.69,43.98,437.48,True,srv-green-010,64,64,800,Rack-01,activo
LOG000215,HW008,2026-07-10 11:09:04.779,56.04,55.06,47.29,423.87,True,srv-green-008,32,64,800,Rack-01,activo
LOG000216,HW024,2026-07-10 11:10:04.779,35.57,35.05,38.11,303.6,True,srv-green-024,32,32,800,Rack-03,activo
LOG000217,HW016,2026-07-10 11:11:04.779,64.9,51.42,54.38,574.35,True,srv-green-016,16,64,800,Rack-02,activo
LOG000218,HW013,2026-07-10 11:12:04.779,72.61,54.96,55.56,374.78,True,srv-green-013,64,64,600,Rack-02,activo
LOG000219,HW020,2026-07-10 11:13:04.779,65.46,69.96,52.67,583.16,True,srv-green-020,32,64,800,Rack-02,activo
LOG000220,HW006,2026-07-10 11:14:04.779,70.57,58.98,55.91,285.84,True,srv-green-006,16,128,450,Rack-01,activo
LOG000221,HW015,2026-07-10 11:15:04.779,87.29,77.13,62.46,513.98,False,srv-green-015,64,128,600,Rack-02,activo
LOG000222,HW023,2026-07-10 11:16:04.779,38.64,41.74,38.56,190.11,True,srv-green-023,32,128,450,Rack-03,activo
LOG000223,HW013,2026-07-10 11:17:04.779,64.95,56.93,51.68,432.23,True,srv-green-013,64,64,600,Rack-02,activo
LOG000224,HW030,2026-07-10 11:18:04.779,56.96,49.88,47.98,333.0,True,srv-green-030,16,32,600,Rack-03,activo
LOG000225,HW037,2026-07-10 11:19:04.779,74.8,80.64,54.72,548.71,True,srv-green-037,16,32,800,Rack-04,activo
LOG000226,HW042,2026-07-10 11:20:04.779,66.45,69.9,48.53,271.83,True,srv-green-042,16,32,450,Rack-05,activo
LOG000227,HW006,2026-07-10 11:21:04.779,64.05,45.3,51.62,314.91,True,srv-green-006,16,128,450,Rack-01,activo
LOG000228,HW046,2026-07-10 11:22:04.779,52.18,54.96,44.68,220.66,True,srv-green-046,16,64,450,Rack-05,activo
LOG000229,HW035,2026-07-10 11:23:04.779,52.54,45.67,44.38,309.2,True,srv-green-035,16,64,600,Rack-04,activo
LOG000230,HW050,2026-07-10 11:24:04.779,65.83,46.85,52.96,530.04,True,srv-green-050,32,32,800,Rack-05,activo
LOG000231,HW015,2026-07-10 11:25:04.779,53.5,50.95,46.72,330.42,True,srv-green-015,64,128,600,Rack-02,activo
LOG000232,HW009,2026-07-10 11:26:04.779,65.87,52.98,52.92,378.99,True,srv-green-009,64,32,600,Rack-01,activo
LOG000233,HW039,2026-07-10 11:27:04.779,41.71,38.95,42.26,293.34,True,srv-green-039,32,32,800,Rack-04,activo
LOG000234,HW018,2026-07-10 11:28:04.779,51.67,52.67,46.03,422.45,True,srv-green-018,64,64,800,Rack-02,activo
LOG000235,HW022,2026-07-10 11:29:04.779,55.86,52.85,45.16,380.61,True,srv-green-022,32,32,800,Rack-03,activo
LOG000236,HW004,2026-07-10 11:30:04.779,53.16,58.25,47.42,226.97,True,srv-green-004,64,128,450,Rack-01,activo
LOG000237,HW010,2026-07-10 11:31:04.779,63.39,69.02,48.25,432.01,True,srv-green-010,64,64,800,Rack-01,activo
LOG000238,HW046,2026-07-10 11:32:04.779,51.43,41.87,46.49,237.03,True,srv-green-046,16,64,450,Rack-05,activo
LOG000239,HW030,2026-07-10 11:33:04.779,41.13,33.13,42.1,257.7,True,srv-green-030,16,32,600,Rack-03,activo
LOG000240,HW043,2026-07-10 11:34:04.779,57.82,44.73,50.05,330.57,True,srv-green-043,16,32,600,Rack-05,activo
LOG000241,HW036,2026-07-10 11:35:04.779,50.13,40.09,42.79,367.95,True,srv-green-036,32,32,800,Rack-04,activo
LOG000242,HW032,2026-07-10 11:36:04.779,64.73,49.89,50.47,353.43,True,srv-green-032,16,64,600,Rack-04,activo
LOG000243,HW044,2026-07-10 11:37:04.779,57.19,41.85,49.12,320.92,True,srv-green-044,16,64,600,Rack-05,activo
LOG000244,HW049,2026-07-10 11:38:04.779,60.79,43.04,48.32,479.43,True,srv-green-049,64,64,800,Rack-05,activo
LOG000245,HW048,2026-07-10 11:39:04.779,55.86,46.11,47.27,408.48,True,srv-green-048,16,64,800,Rack-05,activo
LOG000246,HW008,2026-07-10 11:40:04.779,50.19,39.87,47.61,380.81,True,srv-green-008,32,64,800,Rack-01,activo
LOG000247,HW026,2026-07-10 11:41:04.779,55.48,49.81,44.8,334.88,True,srv-green-026,16,64,600,Rack-03,activo
LOG000248,HW050,2026-07-10 11:42:04.779,56.15,41.2,48.54,392.14,True,srv-green-050,32,32,800,Rack-05,activo
LOG000249,HW029,2026-07-10 11:43:04.779,76.01,79.22,57.5,503.43,True,srv-green-029,32,64,600,Rack-03,activo
LOG000250,HW013,2026-07-10 11:44:04.779,48.54,38.57,44.58,265.58,True,srv-green-013,64,64,600,Rack-02,activo
LOG000251,HW046,2026-07-10 11:45:04.779,58.88,50.03,49.28,242.15,True,srv-green-046,16,64,450,Rack-05,activo
LOG000252,HW026,2026-07-10 11:46:04.779,68.16,70.62,49.85,350.97,True,srv-green-026,16,64,600,Rack-03,activo
LOG000253,HW005,2026-07-10 11:47:04.779,73.05,56.74,55.66,502.37,True,srv-green-005,16,128,800,Rack-01,activo
LOG000254,HW016,2026-07-10 11:48:04.779,53.74,54.33,45.38,395.83,True,srv-green-016,16,64,800,Rack-02,activo
LOG000255,HW003,2026-07-10 11:49:04.779,73.75,59.84,54.94,292.41,True,srv-green-003,64,64,450,Rack-01,activo
LOG000256,HW034,2026-07-10 11:50:04.779,65.48,53.97,52.59,422.22,True,srv-green-034,32,64,600,Rack-04,activo
LOG000257,HW038,2026-07-10 11:51:04.779,69.97,64.48,58.74,539.18,True,srv-green-038,32,32,800,Rack-04,activo
LOG000258,HW035,2026-07-10 11:52:04.779,51.3,50.93,46.3,339.43,True,srv-green-035,16,64,600,Rack-04,activo
LOG000259,HW032,2026-07-10 11:53:04.779,57.47,57.11,46.99,308.96,True,srv-green-032,16,64,600,Rack-04,activo
LOG000260,HW004,2026-07-10 11:54:04.779,60.45,43.41,51.42,237.17,True,srv-green-004,64,128,450,Rack-01,activo
LOG000261,HW044,2026-07-10 11:55:04.779,68.36,47.99,55.22,459.25,True,srv-green-044,16,64,600,Rack-05,activo
LOG000262,HW011,2026-07-10 11:56:04.779,48.28,40.05,41.37,389.17,True,srv-green-011,64,32,800,Rack-02,activo
LOG000263,HW031,2026-07-10 11:57:04.779,66.02,55.67,51.71,301.56,True,srv-green-031,64,32,450,Rack-04,activo
LOG000264,HW023,2026-07-10 11:58:04.779,61.31,60.62,49.43,277.57,True,srv-green-023,32,128,450,Rack-03,activo
LOG000265,HW007,2026-07-10 11:59:04.779,65.98,49.44,54.54,413.21,True,srv-green-007,32,128,600,Rack-01,activo
LOG000266,HW023,2026-07-10 12:00:04.779,56.2,53.65,47.71,222.94,True,srv-green-023,32,128,450,Rack-03,activo
LOG000267,HW033,2026-07-10 12:01:04.779,49.21,42.11,43.45,420.06,True,srv-green-033,32,64,800,Rack-04,activo
LOG000268,HW008,2026-07-10 12:02:04.779,70.8,63.33,55.49,492.05,True,srv-green-008,32,64,800,Rack-01,activo
LOG000269,HW036,2026-07-10 12:03:04.779,55.49,49.96,48.7,431.9,True,srv-green-036,32,32,800,Rack-04,activo
LOG000270,HW023,2026-07-10 12:04:04.779,61.53,60.25,49.15,298.29,True,srv-green-023,32,128,450,Rack-03,activo
LOG000271,HW023,2026-07-10 12:05:04.779,61.17,56.28,51.52,244.35,True,srv-green-023,32,128,450,Rack-03,activo
LOG000272,HW001,2026-07-10 12:06:04.779,68.32,73.02,54.02,452.31,True,srv-green-001,32,32,600,Rack-01,activo
LOG000273,HW034,2026-07-10 12:07:04.779,46.03,45.57,42.03,253.71,True,srv-green-034,32,64,600,Rack-04,activo
LOG000274,HW032,2026-07-10 12:08:04.779,46.48,42.62,41.14,272.15,True,srv-green-032,16,64,600,Rack-04,activo
LOG000275,HW028,2026-07-10 12:09:04.779,43.27,35.24,42.37,307.06,True,srv-green-028,64,64,800,Rack-03,activo
LOG000276,HW022,2026-07-10 12:10:04.779,59.5,47.06,50.09,424.67,True,srv-green-022,32,32,800,Rack-03,activo
LOG000277,HW043,2026-07-10 12:11:04.779,52.54,43.7,45.12,320.76,True,srv-green-043,16,32,600,Rack-05,activo
LOG000278,HW011,2026-07-10 12:12:04.779,49.77,52.74,45.12,384.83,True,srv-green-011,64,32,800,Rack-02,activo
LOG000279,HW014,2026-07-10 12:13:04.779,54.32,42.29,47.42,328.86,True,srv-green-014,64,128,600,Rack-02,activo
LOG000280,HW011,2026-07-10 12:14:04.779,74.04,63.37,56.22,599.55,True,srv-green-011,64,32,800,Rack-02,activo
LOG000281,HW017,2026-07-10 12:15:04.779,56.51,54.12,47.67,254.18,True,srv-green-017,32,32,450,Rack-02,activo
LOG000282,HW044,2026-07-10 12:16:04.779,59.82,44.99,49.6,374.17,True,srv-green-044,16,64,600,Rack-05,activo
LOG000283,HW029,2026-07-10 12:17:04.779,60.73,45.3,50.01,385.09,True,srv-green-029,32,64,600,Rack-03,activo
LOG000284,HW032,2026-07-10 12:18:04.779,51.12,40.81,47.37,268.36,True,srv-green-032,16,64,600,Rack-04,activo
LOG000285,HW031,2026-07-10 12:19:04.779,62.8,56.08,51.61,274.62,True,srv-green-031,64,32,450,Rack-04,activo
LOG000286,HW008,2026-07-10 12:20:04.779,64.64,68.68,50.63,462.82,True,srv-green-008,32,64,800,Rack-01,activo
LOG000287,HW042,2026-07-10 12:21:04.779,52.58,46.76,41.9,255.64,True,srv-green-042,16,32,450,Rack-05,activo
LOG000288,HW026,2026-07-10 12:22:04.779,52.92,38.89,45.25,305.69,True,srv-green-026,16,64,600,Rack-03,activo
LOG000289,HW038,2026-07-10 12:23:04.779,63.49,57.91,50.8,498.42,True,srv-green-038,32,32,800,Rack-04,activo
LOG000290,HW046,2026-07-10 12:24:04.779,53.19,41.24,44.77,204.59,True,srv-green-046,16,64,450,Rack-05,activo
LOG000291,HW043,2026-07-10 12:25:04.779,69.14,51.0,53.31,422.14,True,srv-green-043,16,32,600,Rack-05,activo
LOG000292,HW030,2026-07-10 12:26:04.779,73.75,58.7,57.68,377.01,True,srv-green-030,16,32,600,Rack-03,activo
LOG000293,HW042,2026-07-10 12:27:04.779,74.29,68.83,54.72,310.99,True,srv-green-042,16,32,450,Rack-05,activo
LOG000294,HW014,2026-07-10 12:28:04.779,61.53,55.95,48.44,344.17,True,srv-green-014,64,128,600,Rack-02,activo
LOG000295,HW050,2026-07-10 12:29:04.779,69.92,53.35,55.88,574.92,True,srv-green-050,32,32,800,Rack-05,activo
LOG000296,HW025,2026-07-10 12:30:04.779,53.75,41.03,45.66,305.85,True,srv-green-025,32,64,600,Rack-03,activo
LOG000297,HW032,2026-07-10 12:31:04.779,75.17,77.99,53.79,469.46,True,srv-green-032,16,64,600,Rack-04,activo
LOG000298,HW010,2026-07-10 12:32:04.779,46.53,32.83,44.07,334.67,True,srv-green-010,64,64,800,Rack-01,activo
LOG000299,HW050,2026-07-10 12:33:04.779,53.75,45.5,46.67,401.58,True,srv-green-050,32,32,800,Rack-05,activo
LOG000300,HW006,2026-07-10 12:34:04.779,74.88,76.14,57.46,367.82,True,srv-green-006,16,128,450,Rack-01,activo
LOG000301,HW019,2026-07-10 12:35:04.779,39.28,40.14,38.37,196.77,True,srv-green-019,16,64,450,Rack-02,activo
LOG000302,HW009,2026-07-10 12:36:04.779,44.9,34.84,42.44,240.12,True,srv-green-009,64,32,600,Rack-01,activo
LOG000303,HW048,2026-07-10 12:37:04.779,48.32,51.84,42.73,337.07,True,srv-green-048,16,64,800,Rack-05,activo
LOG000304,HW011,2026-07-10 12:38:04.779,62.4,60.89,49.2,547.52,True,srv-green-011,64,32,800,Rack-02,activo
LOG000305,HW034,2026-07-10 12:39:04.779,54.82,39.43,48.37,321.37,True,srv-green-034,32,64,600,Rack-04,activo
LOG000306,HW007,2026-07-10 12:40:04.779,47.53,51.14,43.54,288.19,True,srv-green-007,32,128,600,Rack-01,activo
LOG000307,HW020,2026-07-10 12:41:04.779,58.27,53.84,47.58,446.84,True,srv-green-020,32,64,800,Rack-02,activo
LOG000308,HW016,2026-07-10 12:42:04.779,64.96,68.6,50.44,489.21,True,srv-green-016,16,64,800,Rack-02,activo
LOG000309,HW002,2026-07-10 12:43:04.779,57.68,52.4,48.65,448.34,True,srv-green-002,64,64,800,Rack-01,activo
LOG000310,HW002,2026-07-10 12:44:04.779,45.77,46.14,41.94,377.0,True,srv-green-002,64,64,800,Rack-01,activo
LOG000311,HW044,2026-07-10 12:45:04.779,68.49,72.7,52.6,434.1,True,srv-green-044,16,64,600,Rack-05,activo
LOG000312,HW035,2026-07-10 12:46:04.779,63.49,54.71,49.88,358.53,True,srv-green-035,16,64,600,Rack-04,activo
LOG000313,HW026,2026-07-10 12:47:04.779,60.62,62.52,50.82,386.91,True,srv-green-026,16,64,600,Rack-03,activo
LOG000314,HW006,2026-07-10 12:48:04.779,60.58,44.43,47.47,304.6,True,srv-green-006,16,128,450,Rack-01,activo
LOG000315,HW049,2026-07-10 12:49:04.779,49.05,42.13,43.84,387.41,True,srv-green-049,64,64,800,Rack-05,activo
LOG000316,HW023,2026-07-10 12:50:04.779,68.42,59.6,51.02,327.64,True,srv-green-023,32,128,450,Rack-03,activo
LOG000317,HW036,2026-07-10 12:51:04.779,63.72,66.24,52.21,498.55,True,srv-green-036,32,32,800,Rack-04,activo
LOG000318,HW006,2026-07-10 12:52:04.779,60.49,58.53,49.73,301.74,True,srv-green-006,16,128,450,Rack-01,activo
LOG000319,HW014,2026-07-10 12:53:04.779,49.65,46.62,45.33,276.85,True,srv-green-014,64,128,600,Rack-02,activo
LOG000320,HW033,2026-07-10 12:54:04.779,53.09,42.64,45.97,436.47,True,srv-green-033,32,64,800,Rack-04,activo
LOG000321,HW024,2026-07-10 12:55:04.779,63.76,63.69,50.95,476.77,True,srv-green-024,32,32,800,Rack-03,activo
LOG000322,HW044,2026-07-10 12:56:04.779,63.94,56.37,52.17,351.21,True,srv-green-044,16,64,600,Rack-05,activo
LOG000323,HW050,2026-07-10 12:57:04.779,59.7,46.02,49.58,496.59,True,srv-green-050,32,32,800,Rack-05,activo
LOG000324,HW027,2026-07-10 12:58:04.779,61.35,43.69,46.75,266.29,True,srv-green-027,32,32,450,Rack-03,activo
LOG000325,HW016,2026-07-10 12:59:04.779,79.29,82.62,56.44,584.72,True,srv-green-016,16,64,800,Rack-02,activo
LOG000326,HW043,2026-07-10 13:00:04.779,47.56,40.72,44.2,292.6,True,srv-green-043,16,32,600,Rack-05,activo
LOG000327,HW015,2026-07-10 13:01:04.779,69.42,64.75,52.83,400.32,True,srv-green-015,64,128,600,Rack-02,activo
LOG000328,HW007,2026-07-10 13:02:04.779,49.69,46.8,44.17,287.65,True,srv-green-007,32,128,600,Rack-01,activo
LOG000329,HW019,2026-07-10 13:03:04.779,60.6,64.88,48.5,271.71,True,srv-green-019,16,64,450,Rack-02,activo
LOG000330,HW043,2026-07-10 13:04:04.779,66.5,56.79,51.91,397.57,True,srv-green-043,16,32,600,Rack-05,activo
LOG000331,HW017,2026-07-10 13:05:04.779,56.15,39.65,45.31,273.35,True,srv-green-017,32,32,450,Rack-02,activo
LOG000332,HW016,2026-07-10 13:06:04.779,32.99,28.08,39.26,258.52,True,srv-green-016,16,64,800,Rack-02,activo
LOG000333,HW007,2026-07-10 13:07:04.779,62.3,48.44,51.08,408.96,True,srv-green-007,32,128,600,Rack-01,activo
LOG000334,HW006,2026-07-10 13:08:04.779,71.3,60.24,52.79,343.07,True,srv-green-006,16,128,450,Rack-01,activo
LOG000335,HW016,2026-07-10 13:09:04.779,60.24,46.38,51.02,519.37,True,srv-green-016,16,64,800,Rack-02,activo
LOG000336,HW022,2026-07-10 13:10:04.779,57.74,47.88,48.12,467.96,True,srv-green-022,32,32,800,Rack-03,activo
LOG000337,HW018,2026-07-10 13:11:04.779,45.1,42.14,41.44,322.39,True,srv-green-018,64,64,800,Rack-02,activo
LOG000338,HW030,2026-07-10 13:12:04.779,72.4,53.2,53.61,460.64,True,srv-green-030,16,32,600,Rack-03,activo
LOG000339,HW004,2026-07-10 13:13:04.779,66.94,49.12,52.91,306.96,True,srv-green-004,64,128,450,Rack-01,activo
LOG000340,HW028,2026-07-10 13:14:04.779,50.08,41.68,45.4,383.22,True,srv-green-028,64,64,800,Rack-03,activo
LOG000341,HW008,2026-07-10 13:15:04.779,53.36,45.45,47.63,463.5,True,srv-green-008,32,64,800,Rack-01,activo
LOG000342,HW010,2026-07-10 13:16:04.779,59.89,60.44,46.82,534.03,True,srv-green-010,64,64,800,Rack-01,activo
LOG000343,HW031,2026-07-10 13:17:04.779,65.36,70.74,50.93,257.52,True,srv-green-031,64,32,450,Rack-04,activo
LOG000344,HW001,2026-07-10 13:18:04.779,60.63,44.14,48.66,379.97,True,srv-green-001,32,32,600,Rack-01,activo
LOG000345,HW007,2026-07-10 13:19:04.779,54.45,43.1,49.32,346.43,True,srv-green-007,32,128,600,Rack-01,activo
LOG000346,HW047,2026-07-10 13:20:04.779,68.92,53.89,50.43,344.2,True,srv-green-047,32,128,450,Rack-05,activo
LOG000347,HW038,2026-07-10 13:21:04.779,69.63,49.62,49.71,610.76,True,srv-green-038,32,32,800,Rack-04,activo
LOG000348,HW029,2026-07-10 13:22:04.779,47.48,34.2,44.57,286.1,True,srv-green-029,32,64,600,Rack-03,activo
LOG000349,HW046,2026-07-10 13:23:04.779,60.22,43.07,48.59,274.39,True,srv-green-046,16,64,450,Rack-05,activo
LOG000350,HW018,2026-07-10 13:24:04.779,48.24,35.51,42.8,404.23,True,srv-green-018,64,64,800,Rack-02,activo
LOG000351,HW041,2026-07-10 13:25:04.779,67.98,50.51,49.92,340.31,True,srv-green-041,16,128,450,Rack-05,activo
LOG000352,HW033,2026-07-10 13:26:04.779,67.95,57.19,53.0,589.64,True,srv-green-033,32,64,800,Rack-04,activo
LOG000353,HW041,2026-07-10 13:27:04.779,58.45,43.79,47.51,250.74,True,srv-green-041,16,128,450,Rack-05,activo
LOG000354,HW022,2026-07-10 13:28:04.779,67.68,53.61,54.43,476.91,True,srv-green-022,32,32,800,Rack-03,activo
LOG000355,HW030,2026-07-10 13:29:04.779,48.03,45.65,42.34,292.65,True,srv-green-030,16,32,600,Rack-03,activo
LOG000356,HW019,2026-07-10 13:30:04.779,72.07,71.05,56.05,341.97,True,srv-green-019,16,64,450,Rack-02,activo
LOG000357,HW024,2026-07-10 13:31:04.779,50.72,49.32,45.73,410.52,True,srv-green-024,32,32,800,Rack-03,activo
LOG000358,HW027,2026-07-10 13:32:04.779,64.52,67.18,49.17,280.94,True,srv-green-027,32,32,450,Rack-03,activo
LOG000359,HW032,2026-07-10 13:33:04.779,50.34,51.94,42.73,268.55,True,srv-green-032,16,64,600,Rack-04,activo
LOG000360,HW004,2026-07-10 13:34:04.779,43.89,42.91,43.36,183.24,True,srv-green-004,64,128,450,Rack-01,activo
LOG000361,HW009,2026-07-10 13:35:04.779,58.19,61.87,47.01,329.04,True,srv-green-009,64,32,600,Rack-01,activo
LOG000362,HW016,2026-07-10 13:36:04.779,58.8,43.07,43.73,480.56,True,srv-green-016,16,64,800,Rack-02,activo
LOG000363,HW040,2026-07-10 13:37:04.779,37.82,33.18,36.86,267.42,True,srv-green-040,64,128,800,Rack-04,activo
LOG000364,HW013,2026-07-10 13:38:04.779,50.7,36.33,45.04,329.93,True,srv-green-013,64,64,600,Rack-02,activo
LOG000365,HW004,2026-07-10 13:39:04.779,78.12,85.41,58.19,323.49,True,srv-green-004,64,128,450,Rack-01,activo
LOG000366,HW047,2026-07-10 13:40:04.779,48.25,36.43,43.06,186.64,True,srv-green-047,32,128,450,Rack-05,activo
LOG000367,HW047,2026-07-10 13:41:04.779,72.61,51.91,53.65,360.33,True,srv-green-047,32,128,450,Rack-05,activo
LOG000368,HW035,2026-07-10 13:42:04.779,62.83,44.59,53.7,338.24,True,srv-green-035,16,64,600,Rack-04,activo
LOG000369,HW002,2026-07-10 13:43:04.779,42.92,37.9,42.24,316.91,True,srv-green-002,64,64,800,Rack-01,activo
LOG000370,HW015,2026-07-10 13:44:04.779,77.49,62.23,56.14,477.18,True,srv-green-015,64,128,600,Rack-02,activo
LOG000371,HW010,2026-07-10 13:45:04.779,63.14,46.76,48.84,480.09,True,srv-green-010,64,64,800,Rack-01,activo
LOG000372,HW027,2026-07-10 13:46:04.779,44.39,32.2,41.19,182.51,True,srv-green-027,32,32,450,Rack-03,activo
LOG000373,HW020,2026-07-10 13:47:04.779,76.36,54.36,57.72,533.29,True,srv-green-020,32,64,800,Rack-02,activo
LOG000374,HW014,2026-07-10 13:48:04.779,63.83,61.13,50.66,425.11,True,srv-green-014,64,128,600,Rack-02,activo
LOG000375,HW021,2026-07-10 13:49:04.779,53.29,57.39,44.09,221.76,True,srv-green-021,16,32,450,Rack-03,activo
LOG000376,HW047,2026-07-10 13:50:04.779,45.77,48.48,44.59,183.64,True,srv-green-047,32,128,450,Rack-05,activo
LOG000377,HW040,2026-07-10 13:51:04.779,56.64,50.42,46.44,480.56,True,srv-green-040,64,128,800,Rack-04,activo
LOG000378,HW028,2026-07-10 13:52:04.779,78.86,83.48,54.96,655.81,True,srv-green-028,64,64,800,Rack-03,activo
LOG000379,HW033,2026-07-10 13:53:04.779,65.47,66.16,52.43,571.91,True,srv-green-033,32,64,800,Rack-04,activo
LOG000380,HW011,2026-07-10 13:54:04.779,58.34,55.26,47.73,418.52,True,srv-green-011,64,32,800,Rack-02,activo
LOG000381,HW011,2026-07-10 13:55:04.779,61.6,59.01,50.66,479.67,True,srv-green-011,64,32,800,Rack-02,activo
LOG000382,HW008,2026-07-10 13:56:04.779,46.88,45.85,39.17,359.76,True,srv-green-008,32,64,800,Rack-01,activo
LOG000383,HW046,2026-07-10 13:57:04.779,53.99,59.34,48.56,252.52,True,srv-green-046,16,64,450,Rack-05,activo
LOG000384,HW005,2026-07-10 13:58:04.779,60.83,48.19,50.66,530.89,True,srv-green-005,16,128,800,Rack-01,activo
LOG000385,HW037,2026-07-10 13:59:04.779,61.29,48.98,48.47,497.6,True,srv-green-037,16,32,800,Rack-04,activo
LOG000386,HW002,2026-07-10 14:00:04.779,68.04,60.21,49.6,546.77,True,srv-green-002,64,64,800,Rack-01,activo
LOG000387,HW046,2026-07-10 14:01:04.779,61.33,44.41,48.94,249.71,True,srv-green-046,16,64,450,Rack-05,activo
LOG000388,HW045,2026-07-10 14:02:04.779,67.97,59.24,52.45,436.43,True,srv-green-045,64,32,600,Rack-05,activo
LOG000389,HW045,2026-07-10 14:03:04.779,66.31,54.29,53.44,399.63,True,srv-green-045,64,32,600,Rack-05,activo
LOG000390,HW001,2026-07-10 14:04:04.779,61.75,55.53,48.37,408.84,True,srv-green-001,32,32,600,Rack-01,activo
LOG000391,HW014,2026-07-10 14:05:04.779,61.79,47.28,48.42,345.06,True,srv-green-014,64,128,600,Rack-02,activo
LOG000392,HW047,2026-07-10 14:06:04.779,64.85,59.23,52.12,310.07,True,srv-green-047,32,128,450,Rack-05,activo
LOG000393,HW036,2026-07-10 14:07:04.779,65.23,61.59,49.44,578.06,True,srv-green-036,32,32,800,Rack-04,activo
LOG000394,HW009,2026-07-10 14:08:04.779,62.8,47.38,50.32,376.44,True,srv-green-009,64,32,600,Rack-01,activo
LOG000395,HW026,2026-07-10 14:09:04.779,56.12,54.5,45.94,369.27,True,srv-green-026,16,64,600,Rack-03,activo
LOG000396,HW021,2026-07-10 14:10:04.779,59.06,62.81,49.94,293.25,True,srv-green-021,16,32,450,Rack-03,activo
LOG000397,HW030,2026-07-10 14:11:04.779,64.7,50.74,51.62,349.22,True,srv-green-030,16,32,600,Rack-03,activo
LOG000398,HW003,2026-07-10 14:12:04.779,40.52,35.43,38.77,181.41,True,srv-green-003,64,64,450,Rack-01,activo
LOG000399,HW027,2026-07-10 14:13:04.779,54.95,39.38,45.45,234.48,True,srv-green-027,32,32,450,Rack-03,activo
LOG000400,HW028,2026-07-10 14:14:04.779,82.63,62.53,59.4,576.52,True,srv-green-028,64,64,800,Rack-03,activo
LOG000401,HW007,2026-07-10 14:15:04.779,71.29,73.72,53.45,451.26,True,srv-green-007,32,128,600,Rack-01,activo
LOG000402,HW002,2026-07-10 14:16:04.779,60.7,64.2,50.17,537.09,True,srv-green-002,64,64,800,Rack-01,activo
LOG000403,HW027,2026-07-10 14:17:04.779,62.08,54.17,49.89,306.78,True,srv-green-027,32,32,450,Rack-03,activo
LOG000404,HW002,2026-07-10 14:18:04.779,53.85,39.3,47.07,385.14,True,srv-green-002,64,64,800,Rack-01,activo
LOG000405,HW049,2026-07-10 14:19:04.779,50.39,41.11,43.43,367.31,True,srv-green-049,64,64,800,Rack-05,activo
LOG000406,HW016,2026-07-10 14:20:04.779,62.94,49.38,48.9,508.27,True,srv-green-016,16,64,800,Rack-02,activo
LOG000407,HW038,2026-07-10 14:21:04.779,80.65,72.13,58.56,607.56,True,srv-green-038,32,32,800,Rack-04,activo
LOG000408,HW021,2026-07-10 14:22:04.779,81.23,66.92,55.47,383.11,True,srv-green-021,16,32,450,Rack-03,activo
LOG000409,HW036,2026-07-10 14:23:04.779,59.2,49.49,46.24,500.6,True,srv-green-036,32,32,800,Rack-04,activo
LOG000410,HW002,2026-07-10 14:24:04.779,58.33,43.79,49.07,472.07,True,srv-green-002,64,64,800,Rack-01,activo
LOG000411,HW003,2026-07-10 14:25:04.779,53.66,43.68,45.89,235.41,True,srv-green-003,64,64,450,Rack-01,activo
LOG000412,HW047,2026-07-10 14:26:04.779,69.51,74.55,52.76,288.4,True,srv-green-047,32,128,450,Rack-05,activo
